age,browse_duration,purchase_count,avg_order_value,gender,city_tier,device_type,return_rate,coupon_usage,favorite_count,click_through_rate,last_purchase_days,app_install_count,membership_level,social_media_active,has_children,education_level,income_bracket,label
38,3,17,1164,男,3,Android,0.28,11,9,0.33,236,1,普通,是,否,硕士,中,1
64,63,45,1690,女,4,Android,0.26,10,86,0.98,65,4,普通,是,是,高中,高,1
48,30,35,1122,男,4,Android,0.29,6,15,0.26,152,5,普通,否,否,本科,高,1
68,87,,522,女,4,Android,0.07,13,72,0.7,193,3,普通,是,否,高中,低,1
35,2,34,315,女,1,Android,0.29,10,71,,200,4,普通,是,否,本科,高,1
61,226,14,1740,女,4,Android,0.24,14,94,0.54,47,5,普通,是,是,高中,中,1
27,78,47,942,男,3,iOS,0.06,11,83,0.16,244,,超级VIP,否,否,本科,低,1
22,144,13,1944,女,4,Android,0.14,18,18,0.18,294,5,超级VIP,是,是,本科,高,1
26,241,28,1523,女,2,Android,0.15,6,95,0.24,248,0,超级VIP,否,否,本科,中,1
53,47,24,,女,2,Android,0.02,17,65,0.72,254,0,普通,是,否,高中,低,1
20,288,22,755,男,5,Android,0.02,9,58,0.15,206,5,普通,否,是,本科,高,1
43,196,23,1320,男,3,Android,0.23,8,74,0.32,332,1,VIP,是,否,高中,低,1
43,9,21,183,女,3,Android,0.24,20,62,0.11,,4,普通,是,否,本科,中,1
25,220,45,872,男,2,Android,0.24,16,66,0.75,116,0,普通,否,是,本科,高,1
64,204,29,1275,女,2,Android,0.12,19,69,,187,4,VIP,是,是,高中,低,1
60,108,39,1728,女,3,Android,0.21,18,67,0.57,41,5,普通,是,是,高中,低,1
38,51,27,1552,女,1,iOS,0.14,15,67,0.44,127,1,普通,是,否,硕士,中,1
19,0,38,601,女,2,iOS,0.27,11,12,0.84,175,4,普通,是,是,本科,低,1
25,155,50,1236,女,1,Web,,18,23,0.66,298,5,普通,否,是,高中,低,1
50,4,15,736,男,3,Android,0.16,11,23,0.41,39,5,普通,否,是,本科,高,1
55,272,30,1270,男,2,Web,0.28,16,18,0.96,65,2,VIP,是,是,本科,高,1
46,214,18,1130,女,3,iOS,0.24,18,,0.89,347,3,普通,是,否,本科,中,1
26,191,12,1756,女,5,Android,0.29,9,96,0.44,352,4,普通,是,否,,高,1
47,220,35,1730,男,3,Android,0.12,,9,0.37,279,5,普通,是,否,本科,低,1
46,196,45,,女,3,,0.06,18,2,0.41,74,0,普通,是,否,高中,低,1
33,215,48,1028,女,2,Web,0.22,19,46,0.94,237,,普通,是,,博士,高,1
53,220,36,1886,女,3,Android,0.04,5,100,0.28,216,4,VIP,是,否,本科,高,1
37,89,30,467,女,1,Android,,6,90,0.83,242,5,超级VIP,否,否,高中,中,1
54,257,18,1799,女,2,iOS,0.24,16,79,0.44,338,0,普通,否,是,本科,低,1
40,257,31,162,女,4,Android,0.04,8,55,0.27,111,5,超级VIP,是,否,本科,低,1
58,64,,652,男,4,Android,0.26,10,52,0.68,,1,普通,是,是,高中,中,1
,226,32,1663,男,3,Android,0.16,4,23,0.63,11,5,普通,否,是,高中,高,1
50,212,17,1005,女,5,Android,0,17,87,0.67,23,4,超级VIP,是,否,本科,中,1
44,111,19,1386,女,4,Web,0.08,4,87,0.25,12,2,普通,是,否,本科,低,1
30,239,40,1054,男,5,iOS,0.01,12,31,0.75,6,1,普通,是,是,高中,低,1
46,158,18,540,男,3,iOS,0.2,11,69,0.23,333,5,普通,是,是,本科,中,1
,,35,1237,女,1,iOS,0.24,12,97,0.95,172,5,超级VIP,是,否,高中,中,1
40,287,38,1522,女,4,iOS,0.25,7,52,,339,4,普通,是,否,高中,中,1
54,234,29,1093,女,5,iOS,0.24,19,36,0.86,337,1,VIP,是,否,硕士,低,1
41,59,34,1997,男,4,Web,0.1,4,63,0.2,150,4,普通,是,否,博士,中,1
18,40,31,1854,女,4,iOS,0.14,4,30,0.14,131,4,VIP,否,是,本科,低,1
62,84,,1402,女,3,Android,0.17,12,42,0.06,133,1,超级VIP,是,否,博士,中,1
58,41,16,1217,男,5,Android,0.09,13,77,0.45,295,2,普通,是,是,本科,中,1
41,152,43,449,女,3,Android,0.02,16,61,0.46,317,4,普通,是,否,本科,低,1
43,159,47,758,男,4,Android,0.27,13,94,0.89,154,2,普通,是,是,博士,低,1
41,219,38,1683,,4,Android,0.29,19,92,0.23,30,3,超级VIP,否,否,高中,低,1
45,213,11,102,,5,iOS,0.02,15,64,0.3,11,1,VIP,是,是,高中,高,1
34,60,50,1057,女,3,iOS,0.23,15,97,0.75,36,0,普通,是,否,博士,低,1
28,30,23,564,女,3,Android,0.2,7,64,0.57,82,0,普通,是,是,硕士,中,1
,134,27,1082,男,5,Android,0.17,17,17,0.79,337,0,普通,否,否,博士,中,1
22,258,15,927,女,4,Android,0.1,17,15,0.46,259,0,普通,是,否,高中,低,1
52,91,18,1613,女,5,Android,0.12,20,64,0.17,79,2,VIP,是,否,,中,1
28,191,28,818,女,2,Android,0.04,12,63,,108,4,普通,是,否,本科,低,1
51,241,41,1426,男,5,Android,0.05,8,91,0.64,322,1,普通,是,是,高中,低,1
58,9,,1854,女,2,Android,0.27,,86,0.26,80,0,普通,是,是,本科,低,1
24,249,29,1238,女,3,Android,0.07,18,28,0,352,1,普通,是,否,高中,高,1
32,203,21,227,女,3,Web,0.26,14,65,0.07,210,4,普通,否,否,本科,中,1
37,165,37,623,,3,Web,0.29,10,89,0.97,89,4,普通,是,是,硕士,中,1
47,,,214,女,4,Android,0.04,19,63,0.57,262,2,超级VIP,是,是,本科,中,1
42,68,46,1025,女,2,Web,0.05,13,,0.07,67,,普通,是,是,高中,低,1
54,,44,1530,男,4,Android,0.26,9,55,0.42,216,4,普通,是,否,本科,高,1
35,28,43,1605,男,4,iOS,0.09,5,83,0.5,220,1,VIP,是,,,中,1
39,152,44,1387,女,5,iOS,0.24,7,11,0.62,199,0,超级VIP,是,否,硕士,中,1
53,3,35,767,女,1,Android,0.05,16,96,0.95,323,3,VIP,是,是,本科,低,1
61,236,22,1596,女,2,iOS,0.03,13,38,0.96,225,4,普通,是,否,本科,低,1
43,135,15,1215,男,3,Android,0.08,10,3,0.12,147,0,普通,是,否,本科,中,1
48,32,23,298,男,5,iOS,0.22,5,54,0.87,323,2,普通,是,否,本科,中,1
69,125,16,331,女,5,,0.21,11,69,,229,2,普通,是,否,高中,中,1
58,181,,1415,男,4,iOS,0.06,18,42,0.36,224,5,普通,是,是,本科,高,1
54,180,13,572,男,4,Android,0.16,3,79,0.62,143,0,超级VIP,否,是,高中,中,1
35,299,41,1991,女,3,Web,0.21,3,40,0.68,130,1,普通,否,是,硕士,中,1
33,129,,871,女,1,iOS,0.19,3,93,0.46,261,0,普通,是,是,高中,高,1
21,148,37,699,女,4,iOS,0.2,8,18,0.86,101,4,普通,是,否,本科,高,1
29,145,19,594,女,4,Web,0.02,6,5,0.02,264,2,普通,否,是,本科,低,1
26,67,32,1649,女,3,Android,0.14,4,53,0.68,269,0,普通,否,否,本科,高,1
66,91,27,1538,女,2,iOS,0.06,19,88,0.8,272,3,普通,是,是,本科,中,1
35,45,12,635,男,3,,0.08,10,15,0.2,23,0,超级VIP,否,是,高中,中,1
23,239,42,1317,男,1,iOS,0.21,11,18,0.33,144,4,普通,否,否,本科,高,1
21,241,33,782,男,4,Android,0.18,4,40,0.51,22,4,普通,是,否,本科,中,1
59,138,22,1748,女,1,Web,0.05,6,85,0.87,299,2,普通,是,否,本科,中,1
37,293,45,1600,女,1,Android,0.23,9,14,0.18,,3,普通,是,是,本科,低,1
65,32,42,1320,女,2,Android,0.02,15,6,0.74,111,1,普通,是,否,高中,高,1
21,36,43,321,男,2,Android,0.09,19,25,0.57,223,2,VIP,否,否,本科,,1
59,37,15,1282,女,2,Android,0.07,5,14,0.31,10,0,超级VIP,,否,本科,低,1
47,142,29,1393,女,2,Web,,18,85,0.37,69,0,VIP,是,否,高中,高,1
26,55,12,230,女,5,Android,0.23,11,97,0.09,226,3,普通,是,否,本科,低,1
43,286,,1118,男,,Android,0.26,12,39,0.74,273,3,普通,是,是,本科,高,1
40,112,46,521,女,4,iOS,0.28,8,13,0.23,284,1,超级VIP,否,是,本科,中,1
26,62,24,767,女,2,Android,0.23,16,86,0.46,279,0,普通,否,是,硕士,中,1
58,,14,1784,女,5,iOS,0.06,11,52,0.2,84,5,普通,否,否,高中,中,1
49,42,29,1541,女,1,Web,0.28,19,48,0.83,296,2,VIP,是,是,硕士,低,1
35,292,35,1354,男,5,iOS,0.29,9,37,0.78,329,4,,是,否,硕士,高,1
63,68,13,1258,女,3,Web,0.2,11,,0.22,200,0,普通,否,是,高中,低,1
27,54,35,1310,男,3,iOS,0.11,16,82,0.91,70,1,普通,是,否,本科,中,1
42,242,20,157,女,4,Android,0.05,18,31,0.98,254,4,普通,否,否,高中,低,1
47,14,32,1850,男,3,iOS,0.02,15,81,0.18,120,4,普通,否,是,高中,低,1
20,54,36,1802,女,2,Web,0.17,6,21,0.38,203,2,普通,是,是,高中,低,1
41,298,18,1858,女,5,Android,0.05,13,11,0.08,284,2,普通,是,是,本科,低,1
23,229,16,862,女,5,iOS,0.24,3,90,0.29,269,4,VIP,否,否,本科,高,1
59,102,25,1586,男,3,iOS,0.07,12,57,0.14,233,0,普通,否,否,高中,低,1
53,275,42,301,男,3,iOS,0.21,7,4,,132,5,普通,是,是,硕士,低,1
19,48,14,1066,女,4,,0.11,17,98,0.45,213,5,普通,是,是,本科,中,1
57,170,11,190,男,4,Android,0.28,10,30,0.3,303,2,普通,是,是,硕士,中,1
26,277,29,1997,男,3,Android,0.28,7,28,0.94,250,0,普通,否,否,高中,中,1
36,178,18,771,男,3,Android,0.07,12,21,0.56,231,1,普通,是,是,本科,,1
,110,40,1903,女,1,Android,0.08,4,44,0.72,336,0,超级VIP,是,否,本科,高,1
57,,32,1988,女,2,iOS,0.17,8,0,0.9,189,2,VIP,是,是,本科,高,1
44,122,12,898,男,3,Android,0.05,18,56,0.19,132,1,普通,否,是,本科,低,1
59,186,28,932,男,4,iOS,0.18,3,17,,138,1,普通,否,否,硕士,低,1
46,38,30,1796,,5,iOS,0.16,15,8,0.97,57,3,普通,是,是,本科,高,1
56,184,40,174,男,1,iOS,0.22,11,89,0.1,79,3,普通,是,否,本科,低,1
58,82,35,1257,男,1,Android,0.15,14,87,0.38,229,5,普通,否,是,本科,中,1
33,154,13,450,女,1,Android,0.13,16,97,0.5,273,2,普通,是,是,博士,低,1
40,164,28,835,女,3,Android,0.24,10,1,0.35,115,5,普通,否,是,本科,中,1
24,181,34,1778,男,3,Android,0.27,19,53,0.71,,4,普通,是,否,高中,高,1
22,203,44,1945,女,2,iOS,0.1,18,8,,163,1,普通,否,否,本科,高,1
50,249,41,186,男,1,Web,0.22,15,5,0.12,318,0,超级VIP,否,是,高中,中,1
70,203,28,1684,女,3,Android,0.1,7,18,0.82,243,3,普通,否,是,高中,中,1
43,48,13,1469,女,2,Web,0.2,12,92,,42,0,普通,否,是,本科,中,1
55,218,15,789,男,4,iOS,0.14,15,98,0.87,267,1,普通,是,,高中,低,1
59,,23,409,男,4,iOS,0.17,17,11,0.07,99,4,VIP,否,是,硕士,中,1
35,0,50,1589,女,4,iOS,0.19,8,66,0.07,254,1,普通,是,是,本科,高,1
25,250,36,1810,女,2,Web,0.04,4,99,0.39,352,3,普通,是,否,博士,低,1
46,296,21,,男,1,Android,0.18,14,3,0.97,196,4,超级VIP,是,否,本科,,1
31,294,50,1694,男,2,Web,0.24,16,36,0.34,246,0,超级VIP,是,是,硕士,低,1
23,40,31,398,女,4,Android,0.28,8,84,0.85,313,4,普通,否,是,,中,1
43,172,16,181,男,1,iOS,0.07,17,61,0.8,334,4,普通,是,是,高中,中,1
39,140,36,717,女,4,Android,0.02,9,39,0.68,138,1,VIP,是,否,本科,高,1
40,136,30,463,男,3,iOS,0.28,17,70,0.05,365,4,普通,是,是,高中,中,1
24,150,49,1431,男,2,Android,0.25,20,29,0.7,66,2,普通,否,是,硕士,中,1
27,66,44,1239,男,4,Android,0.07,13,39,0.6,106,1,普通,否,是,,,1
26,90,16,1075,女,2,iOS,0.26,3,4,0.55,142,3,普通,是,是,本科,低,1
42,271,34,934,女,4,iOS,0.19,10,55,0.61,317,4,普通,是,是,,低,1
52,201,44,809,男,2,iOS,0.14,,18,,209,2,普通,是,是,高中,中,1
36,17,49,184,女,2,Android,0.12,10,79,0.18,38,3,普通,是,是,本科,低,1
20,266,26,1312,男,3,Web,0.2,15,31,0.25,233,1,VIP,是,否,本科,低,1
35,18,12,1382,,3,Android,0.25,7,37,0.76,287,4,普通,是,是,本科,中,1
29,279,27,1423,男,3,Android,0.17,,52,0.56,87,4,普通,否,否,本科,中,1
22,268,12,1712,女,5,iOS,0.21,19,49,0.49,,0,VIP,是,否,硕士,中,1
21,180,25,1526,女,4,Android,0.14,9,68,0.88,244,5,VIP,,否,硕士,中,1
22,225,28,873,男,4,iOS,0,8,31,0.45,123,5,超级VIP,是,是,硕士,低,1
44,163,21,349,男,3,Web,0.12,4,21,0.77,250,4,VIP,是,否,高中,中,1
35,125,41,,男,4,Android,0.02,,74,0.89,107,2,普通,否,是,本科,中,1
58,151,30,1114,男,2,iOS,0.09,9,5,0.27,277,5,普通,否,是,本科,中,1
19,181,38,930,女,,Android,0.18,13,83,0.32,160,5,普通,是,否,本科,低,1
52,37,45,966,女,2,Android,0.08,,31,0.83,75,2,普通,是,是,本科,低,1
39,115,28,1141,,3,Web,0.08,15,89,0.41,164,1,普通,是,否,高中,低,1
32,227,46,1411,男,2,Android,0.2,9,81,0.58,266,0,普通,否,否,本科,低,1
48,87,49,1309,女,3,Web,0.18,16,67,0.67,335,3,VIP,否,是,高中,低,1
59,9,48,979,女,3,Android,0.02,14,33,,66,3,普通,是,是,本科,高,1
60,163,18,1753,女,,Web,0.1,8,92,0.22,304,3,普通,是,是,本科,中,1
33,238,22,840,女,4,iOS,0.06,8,,0.73,354,1,普通,是,是,本科,高,1
41,298,39,360,男,3,Android,0.06,18,11,0.43,141,5,普通,是,否,本科,高,1
40,247,24,1387,男,4,Web,0.11,8,15,0.52,273,3,普通,否,是,高中,高,1
31,35,,1634,男,2,iOS,0.22,,43,0.75,46,2,普通,是,是,本科,低,1
26,95,31,993,女,5,Android,,20,56,0.76,128,5,VIP,是,是,本科,高,1
38,100,25,,男,5,iOS,0.03,4,7,0.03,130,3,普通,是,否,本科,低,1
18,102,32,1964,女,3,Android,0.21,14,93,0.96,356,0,超级VIP,是,是,硕士,高,1
38,165,16,457,女,2,Android,0.27,18,36,0.87,227,3,超级VIP,是,否,,低,1
44,185,26,733,男,1,Android,,14,95,0.88,93,5,普通,否,是,高中,中,1
20,262,30,1464,男,3,Web,0.16,6,61,0.8,80,5,普通,是,否,博士,中,1
56,297,36,1398,男,3,Android,0.18,8,,0,64,0,普通,是,否,本科,中,1
29,175,43,661,男,4,Web,0.21,16,30,0.45,208,3,VIP,否,否,本科,,1
47,213,49,1557,女,2,iOS,0.16,7,14,0.02,62,4,普通,是,是,高中,低,1
52,88,37,1047,男,2,Android,0.05,18,76,0.37,5,0,普通,是,否,本科,高,1
48,51,45,567,女,5,Android,0.15,15,10,0.58,110,0,普通,是,是,博士,低,1
56,294,12,1077,女,3,Android,,4,5,0.38,96,5,VIP,否,是,本科,低,1
47,67,37,1872,男,4,Android,0.16,20,88,0.15,75,1,普通,否,是,高中,,1
63,188,44,1643,,3,Android,0.16,10,44,0.27,32,2,VIP,否,否,本科,中,1
23,88,38,639,女,3,Android,0.13,20,67,0.18,251,0,普通,否,是,硕士,高,1
58,14,22,1574,男,3,,0.05,6,36,0.22,273,5,普通,否,是,高中,低,1
50,89,41,875,男,3,iOS,0.08,5,100,0.93,172,1,普通,是,否,本科,中,1
30,60,29,1417,男,3,iOS,0.23,5,0,0.89,240,5,VIP,否,否,本科,低,1
47,181,21,1435,男,5,Web,0.12,11,51,0.71,353,,普通,是,否,本科,中,1
39,,28,185,男,4,Android,0.24,15,66,0.23,338,4,普通,否,是,高中,低,1
56,,42,1567,女,4,Android,0.06,15,32,0.56,56,4,普通,是,否,本科,低,1
41,152,21,537,女,3,iOS,0.04,10,95,0.21,286,2,普通,是,是,高中,中,1
50,268,,857,男,4,Android,0.11,19,83,0.55,139,2,普通,是,是,博士,低,1
62,150,21,699,女,5,iOS,0.2,14,64,0.33,288,5,普通,是,否,博士,低,1
59,267,36,389,男,3,Android,0.11,6,26,0.17,26,3,超级VIP,,否,本科,低,1
56,84,44,1331,,5,iOS,0.14,3,94,0.31,17,1,普通,是,否,本科,,1
42,65,23,456,男,4,Android,,13,,0.94,174,1,VIP,是,否,本科,高,1
49,81,14,1749,男,5,Android,0.02,11,6,0.14,,1,普通,是,否,本科,低,1
26,209,24,121,女,3,iOS,0.06,5,55,0.51,26,0,普通,否,否,本科,中,1
67,82,48,,女,4,Android,0.26,19,85,0.39,234,3,超级VIP,否,否,本科,中,1
39,258,44,677,男,3,Android,,13,92,0.69,,3,普通,否,否,本科,低,1
33,161,40,314,女,4,iOS,0.17,12,46,0.92,172,0,超级VIP,是,否,硕士,高,1
41,270,36,327,男,4,iOS,0.25,16,95,0.86,252,1,VIP,否,否,硕士,低,1
24,179,30,1588,女,3,Android,0.24,13,79,0.31,91,1,VIP,否,,博士,中,1
35,280,25,163,女,3,iOS,0.09,4,82,0.08,170,5,普通,是,否,高中,中,1
32,187,36,136,男,3,iOS,0,5,6,0.41,128,4,超级VIP,否,是,本科,低,1
42,260,,1945,男,3,Android,0.2,17,38,0.41,,0,普通,是,是,本科,高,1
38,157,42,1767,男,3,Android,,3,100,0.39,335,3,普通,是,是,高中,低,1
34,17,25,1041,男,,Web,0.23,18,22,0.31,288,3,普通,否,是,博士,中,1
31,183,13,1248,女,2,iOS,0.01,13,86,0.21,65,,普通,是,否,高中,中,1
47,,15,1741,女,2,Android,0.08,3,32,0.54,328,0,普通,是,是,高中,高,1
56,192,,332,女,3,Web,0.21,6,83,0.95,138,5,普通,是,是,本科,低,1
30,6,27,371,男,2,iOS,0.26,8,33,0.37,256,2,VIP,是,否,高中,低,1
50,193,45,927,女,4,iOS,0.2,15,8,0.06,261,4,普通,否,否,本科,中,1
49,195,36,1842,男,3,Android,0.12,13,67,0.99,359,0,普通,否,是,本科,低,1
36,260,44,739,女,3,Web,0.08,6,61,0.43,237,,普通,否,是,本科,高,1
42,43,14,797,女,3,Android,0.03,14,61,0.72,295,1,超级VIP,是,是,,高,1
33,76,36,578,女,4,Android,0.06,6,56,0.37,349,5,普通,是,否,本科,中,1
29,285,22,949,男,3,Web,0.15,3,53,0.05,356,5,普通,是,否,高中,中,1
37,66,47,550,女,1,Android,0.18,19,34,0.6,103,4,超级VIP,否,是,本科,低,1
56,152,3,1888,男,5,Android,0.3,1,16,0.88,142,,超级VIP,否,是,本科,中,0
69,65,31,869,男,1,iOS,0.03,18,,,74,,普通,是,否,本科,低,0
46,136,0,170,男,4,iOS,,15,5,0.38,119,4,VIP,否,否,本科,中,0
,91,33,1797,女,4,Android,0.16,1,68,0.65,225,5,普通,是,否,高中,中,0
60,258,44,976,女,3,Android,0.36,16,92,0.41,30,4,VIP,否,是,本科,中,0
25,102,8,579,男,2,Android,0.29,19,91,0.73,348,3,普通,否,是,本科,中,0
38,54,11,525,男,1,Android,0.31,6,60,0.65,24,3,普通,是,是,本科,高,0
56,256,9,541,男,4,Android,0.42,20,9,0.67,202,5,VIP,是,否,本科,低,0
70,25,5,899,女,4,Android,,7,45,0.3,180,2,普通,是,否,硕士,低,0
53,120,23,713,男,2,iOS,0.32,5,31,0.3,199,0,普通,是,是,高中,中,0
57,181,23,83,男,4,iOS,0.08,5,83,0.23,222,4,普通,否,否,博士,中,0
20,254,,375,女,4,Web,0.49,19,61,0.96,,3,普通,是,否,硕士,低,0
39,121,30,,女,2,iOS,0.5,11,91,0.97,280,,VIP,否,否,本科,中,0
41,105,29,1279,女,4,iOS,0.41,14,86,0.05,214,2,,否,是,本科,高,0
19,255,34,99,女,1,Web,0.02,10,17,0.42,47,2,VIP,否,否,本科,中,0
50,108,40,917,男,5,Android,0.41,8,47,0.1,4,1,普通,是,是,高中,中,0
,287,0,1481,男,2,Web,,4,93,0.6,363,2,普通,否,,本科,低,0
66,115,45,21,女,3,Android,0.18,20,26,0.3,261,5,普通,否,是,高中,高,0
44,36,15,1713,女,5,iOS,0.02,2,61,0.43,13,4,VIP,是,否,博士,中,0
33,226,28,1018,女,2,iOS,0.47,10,51,0.95,317,4,普通,是,是,高中,高,0
32,181,37,1352,男,2,Web,0.46,3,0,0.12,28,0,超级VIP,否,否,硕士,高,0
64,85,46,1911,男,3,Web,0.15,11,49,0.19,167,2,普通,是,否,高中,高,0
68,52,27,1714,男,4,Android,0,9,39,0.57,246,3,超级VIP,是,是,本科,中,0
69,266,7,1808,男,5,Android,0.4,5,16,0.45,83,1,,否,是,高中,中,0
38,100,17,178,女,5,Android,0.38,11,76,0.38,69,3,普通,是,是,高中,高,0
35,113,21,1006,女,2,Android,0.39,17,34,0.21,350,1,超级VIP,是,否,高中,低,0
42,129,10,1850,女,1,Android,0.09,14,13,0.25,277,4,普通,否,否,高中,高,0
67,270,49,766,女,5,iOS,0.42,18,85,0.04,132,1,普通,否,否,博士,低,0
,243,21,29,女,4,Android,0.23,8,32,0.06,264,2,超级VIP,是,是,高中,高,0
43,213,35,84,男,3,iOS,0.33,5,11,0.36,325,4,超级VIP,否,,硕士,中,0
70,165,16,788,,3,iOS,0.15,13,,0.54,120,,普通,否,是,本科,高,0
37,58,31,,女,3,Android,0.08,0,56,0.86,362,3,普通,是,否,本科,中,0
64,193,41,609,女,3,Android,0.18,2,1,0.36,,2,普通,是,否,本科,中,0
24,122,28,,男,4,Android,0.45,20,58,0.49,273,2,VIP,否,是,本科,低,0
25,138,49,1710,女,3,Web,0.31,7,28,0.29,189,2,VIP,否,是,本科,高,0
64,228,3,1876,男,3,Android,0.34,17,92,0.95,269,2,VIP,是,否,硕士,低,0
52,273,10,1272,女,5,Android,0.27,4,99,0.52,252,2,VIP,否,是,本科,中,0
34,117,39,1157,男,5,Android,0.39,17,93,,145,5,,否,是,高中,高,0
53,201,9,689,女,3,Android,0.18,,21,0.61,67,4,普通,否,否,博士,低,0
67,190,27,1388,男,3,iOS,0.04,11,84,0.76,295,4,,否,否,高中,中,0
57,180,10,1763,男,2,Android,0.49,20,48,,115,3,超级VIP,否,否,本科,高,0
23,294,7,424,女,2,Web,0.38,14,88,0.14,43,5,VIP,是,是,高中,高,0
59,280,19,1438,女,4,Android,0.31,2,7,0.35,165,3,,否,是,硕士,高,0
46,170,20,1679,男,5,Android,0.49,3,15,0.23,130,1,普通,是,是,本科,高,0
35,14,,511,女,1,iOS,0.36,15,39,0.56,13,3,普通,,否,本科,高,0
43,210,28,1408,男,3,iOS,0.42,18,44,0.44,275,3,普通,是,是,本科,中,0
61,47,23,1411,,4,Android,0.22,17,63,,78,,普通,是,是,高中,低,0
51,85,29,1838,女,3,iOS,0.45,15,62,0.67,27,,普通,否,否,博士,低,0
27,148,39,1011,男,4,Android,0.37,11,50,0.58,75,5,普通,否,否,本科,中,0
53,187,,1472,女,5,Web,0.37,11,9,0.95,291,0,普通,是,否,本科,中,0
65,68,15,98,男,3,Web,0.17,18,70,0.49,324,2,超级VIP,否,否,,低,0
32,259,8,1996,女,4,Android,0.33,17,44,0.66,294,4,VIP,是,是,高中,低,0
40,100,30,41,女,,Android,0.26,15,85,0.78,,3,VIP,是,否,本科,中,0
33,242,5,439,女,4,Android,0.25,20,12,0.05,40,3,普通,是,是,高中,高,0
35,42,6,568,男,2,Android,0.36,6,87,,272,0,普通,否,是,高中,低,0
64,94,47,32,女,2,iOS,0.33,14,29,0.9,253,2,普通,是,否,本科,低,0
70,225,39,411,女,3,Android,0.5,16,51,0.89,74,1,普通,是,否,高中,中,0
43,213,45,811,男,2,iOS,0.34,3,56,0.32,239,1,超级VIP,是,否,高中,中,0
42,205,10,1137,男,5,iOS,0.08,0,17,0.37,33,5,普通,否,是,高中,低,0
,,33,507,男,3,iOS,0.4,11,24,0.38,361,0,VIP,否,是,高中,低,0
58,99,11,55,男,5,Android,0.39,3,52,0.13,28,5,普通,是,否,本科,中,0
46,11,44,1579,男,3,Android,0.36,0,19,0.95,267,0,普通,是,是,本科,中,0
62,257,26,1375,女,3,Android,0.49,10,39,0.15,40,2,超级VIP,是,是,本科,低,0
18,134,11,1352,女,5,Android,0.47,20,97,0.95,122,3,普通,是,否,,中,0
,155,7,1293,女,1,Web,0.29,17,,0.92,,0,普通,否,否,高中,中,0
26,141,15,195,男,5,Web,0.44,,,0.29,207,0,普通,是,否,本科,,0
25,228,30,,男,3,iOS,0.32,14,32,0.47,253,4,普通,是,是,本科,低,0
41,279,12,,男,2,Android,0.29,0,88,0.01,363,4,普通,是,是,硕士,高,0
68,167,50,741,男,5,,0.27,11,25,0.16,289,4,普通,是,否,高中,中,0
25,202,32,538,男,2,iOS,0.43,1,28,0.93,274,4,普通,否,否,高中,中,0
52,213,7,688,,2,iOS,0.39,5,93,0.82,35,4,普通,是,是,高中,低,0
50,23,39,932,女,3,iOS,0.39,7,90,0.61,256,4,普通,是,是,本科,中,0
59,43,40,305,女,1,iOS,0.33,,24,0.45,270,2,普通,否,否,高中,中,0
24,233,14,1889,男,3,Web,0.42,19,11,0.41,161,5,普通,是,是,高中,低,0
51,41,20,387,男,4,,0.22,0,18,0.23,175,1,普通,否,是,本科,低,0
65,209,12,178,男,3,Android,0.49,2,,0.57,53,3,普通,否,否,本科,低,0
41,219,22,1452,男,5,Android,0.42,10,100,0.51,250,1,普通,是,否,硕士,,0
61,105,42,1704,女,4,iOS,0.35,15,75,0.02,241,4,普通,是,是,,低,0
57,117,27,1335,,2,Android,0.32,19,19,0.46,157,3,普通,否,,本科,中,0
39,236,13,79,女,3,iOS,0.38,7,56,,330,0,普通,是,是,本科,低,0
18,285,33,446,男,2,Android,0.38,17,1,0.59,19,3,普通,是,是,高中,中,0
31,281,9,502,女,2,iOS,0,,82,0.06,40,4,普通,否,是,硕士,低,0
20,292,7,569,男,3,iOS,0.35,15,,0.63,8,2,超级VIP,是,是,本科,低,0
18,225,20,95,男,4,iOS,0.26,20,80,0.78,84,1,普通,是,否,高中,低,0
43,,6,1283,男,3,Android,0.01,19,,0.72,125,3,VIP,是,否,本科,中,0
26,241,29,,女,2,iOS,0.38,0,39,,363,1,VIP,是,否,本科,中,0
32,131,30,45,男,4,Web,0.12,,83,0.22,146,1,普通,否,是,本科,高,0
32,111,4,981,男,4,Web,0.35,3,91,0.11,44,1,普通,是,否,高中,低,0
43,6,31,267,男,2,iOS,0.45,7,62,0.99,345,4,普通,否,是,高中,低,0
59,229,15,1663,女,1,Android,0.31,1,31,0.31,9,,超级VIP,否,否,高中,高,0
30,155,46,1565,女,1,iOS,0.39,13,44,0.03,187,0,,是,是,硕士,中,0
68,196,8,,男,3,iOS,0.1,8,82,0.39,178,4,普通,是,是,本科,低,0
66,82,,611,女,3,Android,0.35,20,32,0.48,67,,普通,是,否,博士,中,0
69,239,44,70,男,5,Android,0.34,11,81,0.29,181,1,普通,是,否,博士,高,0
49,262,36,592,男,4,Android,0.48,10,34,0.78,67,2,VIP,是,否,本科,低,0
21,188,13,448,女,5,Android,0.31,0,45,0.5,106,1,普通,是,否,本科,中,0
,289,15,1933,女,2,Android,0.21,0,100,0.09,249,0,普通,是,是,高中,中,0
54,57,42,1390,女,1,Web,0.4,,35,0.89,324,4,VIP,是,是,高中,高,0
56,114,43,619,女,5,Android,,14,82,0.04,67,0,普通,否,否,博士,中,0
60,172,25,90,男,3,Android,0.08,19,25,,155,2,普通,是,否,高中,中,0
